OID_,Parcel,Address,Owner,Care_and_Custody,Prop_NAME,GlobalID,User_Agency,Lot_Size_SF,Shape_Length,Shape_Area,shape_wkt
71,1702606000,"MORTON ST, Mattapan",City of Boston,MOH,,{B677C31F-C30B-4A7E-9A04-9B167455C2E9},N A,1067.000000000000000,0.000578724049621,0.000000012336039,"MULTIPOLYGON (((-71.07958033999995 42.278882931000055, -71.079698320999967 42.278896947000078, -71.079724838999937 42.278860998000027, -71.079538520999961 42.278808860000026, -71.079459529999951 42.278870740000059, -71.07958033999995 42.278882931000055)))"
72,1809124000,"24 PINGREE ST, Hyde Park, MA 02136",BPDA,BPDA,,{83F31EF1-52F0-4326-BB41-321F5E9ACC0C},N A,8671.000000000000000,0.001254397341809,0.000000100216004,"MULTIPOLYGON (((-71.12480426999997 42.254950995000058, -71.125094107999985 42.255019246000074, -71.125125641999944 42.254953189000048, -71.12517265799994 42.254854730000034, -71.125230831999943 42.254732922000073, -71.124928197999964 42.25465521600006, -71.124855765999939 42.254783399000075, -71.124810840999942 42.254862901000081, -71.12480426999997 42.254950995000058)))"
73,0800279000,"BURRELL ST, DSNI/Blue Hill",City of Boston,MOH,,{DDBB22EA-4C3F-4558-BD12-EDB9A47C1E46},Non City,1500.000000000000000,0.000599700245846,0.000000018903563,"MULTIPOLYGON (((-71.068499474999953 42.323758507000036, -71.068613349999964 42.32391705200007, -71.068711090999955 42.323891138000079, -71.068590455999981 42.323724044000073, -71.068499474999953 42.323758507000036)))"
74,1400344000,"269 MAGNOLIA ST, DSNI/Blue Hill",City of Boston,MOH,,{82AE8DF8-2398-4083-A0EF-7D9746ECF6EF},N A,4145.000000000000000,0.000977272711399,0.000000040843790,"MULTIPOLYGON (((-71.075202960999945 42.310237688000029, -71.075287832999948 42.310268121000036, -71.075350653999976 42.310181010000065, -71.075004691999936 42.310045841000033, -71.074931045999961 42.310139573000072, -71.075044323999975 42.310180806000062, -71.075202960999945 42.310237688000029)))"
75,1201899001,"TOWNSEND ST, DORCHESTER 02121",City of Boston,PWD,,{14A9BDFF-B0A5-44D4-B458-19E9C15B43E7},N A,677.000000000000000,0.000901510653786,0.000000004914139,
76,1500735000,"25 BOWDOIN ST, DORCHESTER 02124",BHA,BHA,,{A053615A-9839-4386-BC9F-3E92A77AE5D2},BHA,1913.000000000000000,0.000678460368713,0.000000023382527,"MULTIPOLYGON (((-71.072066560999986 42.299660043000074, -71.072205026999939 42.299857340000074, -71.072206932999961 42.299856612000042, -71.072231866999971 42.299846233000039, -71.072248977999948 42.299838522000073, -71.072256320999941 42.299835217000066, -71.072280231999969 42.29982358500007, -71.072284004999972 42.299821613000063, -71.072297005999985 42.299814753000078, -71.072155208999959 42.299621792000039, -71.072066560999986 42.299660043000074)))"
77,1501538000,"1443  DORCHESTER AV, DORCHESTER 02122",City of Boston,BPS,CASH   Community Center,{957FEC59-4B98-430B-BA15-B5E291BCEEC8},BPS,26160.000000000000000,0.002455399694137,0.000000266270194,
78,1400373000,"81  Intervale ST, DORCHESTER 02121",City of Boston,BPRD,Children's Park,{99F6D978-74F8-4446-A79A-63329FE9EDB1},BPRD,5165.000000000000000,0.000920286698225,0.000000050839942,"MULTIPOLYGON (((-71.077922204999936 42.310664754000072, -71.078118568999969 42.310739777000038, -71.078259826999954 42.310530393000079, -71.078210018999982 42.310509859000035, -71.078074534999985 42.310456505000047, -71.077922204999936 42.310664754000072)))"
79,1902895000,26 MAHLER RD BOSTON MA 02131,City of Boston,PMD,Animal Control Shelter,{A0DAC23A-7994-4174-81C7-C8302DF8350B},PMD,4125.000000000000000,0.000905029116947,0.000000042307018,"MULTIPOLYGON (((-71.121224069999982 42.294321572000058, -71.121345537999957 42.294391291000068, -71.121571051999979 42.294178503000069, -71.121448788999942 42.294104861000051, -71.121224069999982 42.294321572000058)))"
80,1001722000,"ARCOLA ST, JAMAICA PLAIN 02130",City of Boston,BPRD,Nira Rock,{356BCAD8-67DD-470C-B636-00F410D36D20},BPRD,1830.000000000000000,0.000529212746051,0.000000014834640,"MULTIPOLYGON (((-71.109657597999956 42.325452548000044, -71.109723817999964 42.325491212000031, -71.109871018999968 42.32539218800008, -71.109777658999974 42.325336967000055, -71.109657597999956 42.325452548000044)))"
81,0902676000,"137 VERNON ST, Roxbury, MA 02120",BPDA,BPDA,,{B83F82A6-8862-4F00-BB28-84578F049E2F},N A,2174.000000000000000,0.000572033515629,0.000000018598552,"MULTIPOLYGON (((-71.088863979999985 42.332685213000047, -71.08893246699995 42.332714320000036, -71.089020021999943 42.33266261600005, -71.089047118999986 42.33254267500007, -71.088988567999934 42.332517239000026, -71.088863979999985 42.332685213000047)))"
82,0800029000,"ROBEY ST, DSNI/Blue Hill",City of Boston,MOH,,{AAEE5DB7-EB07-4455-B312-642073CD8D53},N A,2247.000000000000000,0.000702178460127,0.000000020276163,"MULTIPOLYGON (((-71.068261222999979 42.32106777100006, -71.068537269999979 42.321104514000069, -71.068554560999985 42.321033926000041, -71.068280633999962 42.320995880000055, -71.068261222999979 42.32106777100006)))"
83,0903512000,"Highland ST, ROXBURY 02119",City of Boston,BPRD,Kittredge Park,{BF945D19-C579-4E31-AAEF-878B7AC0F4C5},BPRD,5600.000000000000000,0.001019806089408,0.000000051232847,
84,0704006000,"641 Columbia Road, Boston, MA 02125",City of Boston,BFD,DIV 2 - DIST 7 - ENGINE 21,{39AEF13F-BDE5-420D-BC03-339CD4111861},BFD,10341.000000000000000,0.001569779455409,0.000000102732980,"MULTIPOLYGON (((-71.06282003299998 42.318267033000041, -71.062832381999954 42.318270657000028, -71.062898903999951 42.318292378000081, -71.062964312999952 42.318315943000073, -71.063028502999941 42.31834131200003, -71.063352202999965 42.318467802000043, -71.063491123999938 42.318280578000042, -71.063234529999988 42.318225878000078, -71.062865667999972 42.318147229000033, -71.062862398999982 42.318155801000046, -71.06282003299998 42.318267033000041)))"
85,1400830000,"Seaver ST, DORCHESTER 02121",City of Boston,BPRD,Puddingstone Park,{DE90B5CE-D6E3-4BFF-BB08-9290FC86DFE7},BPRD,5800.000000000000000,0.001041895305274,0.000000059586689,"MULTIPOLYGON (((-71.083752646999983 42.305372230000046, -71.083826686999942 42.305403279000075, -71.084014580999963 42.305108164000046, -71.083846488999939 42.305048930000055, -71.083665548999988 42.305335705000061, -71.083752646999983 42.305372230000046)))"
86,1903500000,"TOLL GATE WY, ROSLINDALE 02131",City of Boston,PWD,,{E7E2EAEE-EB56-4C8B-8638-FCEBD88E8AE6},N A,1915.000000000000000,0.001208226324252,0.000000017033988,"MULTIPOLYGON (((-71.117461418999937 42.295609747000071, -71.117975035999962 42.295855635000066, -71.117997810999952 42.295834525000032, -71.117478149999954 42.295583899000064, -71.117461418999937 42.295609747000071)))"
87,1400479000,"BRUNSWICK ST, DSNI/Blue Hill",City of Boston,MOH,,{31FA36AA-A488-4899-B284-A00C10E23C50},N A,250.000000000000000,0.000228323119592,0.000000002148402,"MULTIPOLYGON (((-71.079760302999944 42.310490830000049, -71.079784277999977 42.31049422600006, -71.07984251299996 42.310435250000069, -71.079817850999973 42.310419262000039, -71.079760302999944 42.310490830000049)))"
88,1203325001,"57 HOLLANDER ST, Roxbury, MA 02121",BPDA,BPDA,,{50527356-1D3F-4D57-9F57-1C698AFA429A},N A,3250.000000000000000,0.000802197047012,0.000000032067757,"MULTIPOLYGON (((-71.090730765999979 42.316380446000039, -71.090838935999955 42.316410747000077, -71.090963090999935 42.31615045500007, -71.090853713999934 42.316120058000081, -71.090730765999979 42.316380446000039)))"
89,1300787000,"FAYSTON ST, DSNI/Blue Hill",City of Boston,MOH,,{73CABF69-F8FA-480E-9AF0-D7AACBA7376D},N A,321.000000000000000,0.000361821044277,0.000000002157080,"MULTIPOLYGON (((-71.075291512999968 42.312538921000055, -71.075299172999962 42.312541918000079, -71.075423654999952 42.312590614000044, -71.075447998999948 42.31259975200004, -71.07545526399997 42.312588838000067, -71.075437501999943 42.31258226500006, -71.075338327999987 42.312543370000071, -71.075299221999956 42.312528033000035, -71.075291512999968 42.312538921000055)))"
90,1203309000,"74 HOLWORTHY ST, Roxbury, MA 02121",BPDA,BPDA,,{61A193EE-2C53-4F1A-8CA4-382C3A26B3D5},N A,3333.000000000000000,0.000819097064526,0.000000034173288,"MULTIPOLYGON (((-71.090776790999939 42.316687386000069, -71.090892733999965 42.31671956200006, -71.090946514999985 42.316614916000049, -71.091024625999978 42.316462649000073, -71.090946617999975 42.316440900000032, -71.090907922999975 42.316430058000037, -71.090776790999939 42.316687386000069)))"
91,1301797000,"11 19 BAKERSFIELD ST, DORCHESTER 02125",BHA,BHA,,{E0B6DA06-1748-4C54-860D-FF20635E4651},BHA,55218.000000000000000,0.003193457873475,0.000000563183507,"MULTIPOLYGON (((-71.060798374999933 42.317736679000063, -71.061798488999955 42.31799292900007, -71.061812927999938 42.317966782000042, -71.061836802999949 42.317913710000028, -71.062023264999937 42.317487354000036, -71.060959923999974 42.317245445000026, -71.060798374999933 42.317736679000063)))"
92,1101819000,"1 FENNER ST, Roxbury, MA 02119",BPDA,BPDA,,{09E3C72D-B73F-41BC-94C4-57215AD318B6},N A,7963.000000000000000,0.001275163298736,0.000000070747997,"MULTIPOLYGON (((-71.093604698999968 42.317568471000072, -71.093809005999958 42.317718246000027, -71.094182443999955 42.317591317000051, -71.093796766999958 42.317485403000035, -71.093752638999945 42.317466732000071, -71.093604698999968 42.317568471000072)))"
93,1100730000,"131 CENTRE ST, HP/Egleston",City of Boston,MOH,,{5A373EEB-2CF5-4EE1-B5EC-2A230FC9393B},N A,2100.000000000000000,0.000869662668899,0.000000020472883,"MULTIPOLYGON (((-71.096305753999957 42.326882309000041, -71.096673894999981 42.326978113000052, -71.096697968999933 42.326928820000035, -71.096331316999965 42.326833092000072, -71.096305753999957 42.326882309000041)))"
94,1902894000,"26 Mahler Road, Boston, MA 02131",City of Boston,PMD,Animal Control Shelter,{B614B671-058E-47AB-985E-A4ED0EC984A6},PMD,12440.000000000000000,0.001423983247887,0.000000118169591,"MULTIPOLYGON (((-71.121345537999957 42.294391291000068, -71.121682310999972 42.294586776000074, -71.121925070999964 42.294393162000063, -71.121793951999962 42.29431362300005, -71.121689465999964 42.294250611000052, -71.121571051999979 42.294178503000069, -71.121345537999957 42.294391291000068)))"
95,1400296000,"23 FERNBORO ST, DSNI/Blue Hill",City of Boston,MOH,,{161F679D-3A4E-4CA6-A729-85A576C898EC},N A,3217.000000000000000,0.000850523962306,0.000000032759447,"MULTIPOLYGON (((-71.077538770999979 42.311076866000064, -71.077835400999959 42.31119239700007, -71.077848564999954 42.31117499800007, -71.077899590999948 42.311108632000071, -71.077859841999953 42.311091755000064, -71.077601348999963 42.31099118000003, -71.077538770999979 42.311076866000064)))"
96,1100449000,"26 FULDA ST, HP/Egleston",City of Boston,MOH,,{33CF0B34-85EF-4B20-9A2E-D9651682E9D5},N A,2040.000000000000000,0.000796393589963,0.000000025200087,"MULTIPOLYGON (((-71.09270569399996 42.322566222000034, -71.092921670999942 42.322731291000025, -71.09292990299997 42.322728944000062, -71.09295616299994 42.322722223000028, -71.092982719999952 42.322716184000058, -71.093009543999983 42.322710832000041, -71.093033276999961 42.322707512000079, -71.092930489999958 42.322630166000067, -71.092879694999965 42.322591947000035, -71.092836060999957 42.322559113000068, -71.092775187999962 42.322513307000065, -71.09270569399996 42.322566222000034)))"
97,1101856000,"275 WALNUT AV, HP/Egleston",City of Boston,MOH,,{B592F876-29B2-4872-B517-F38BC26DA225},N A,6619.000000000000000,0.001301222703234,0.000000071862456,"MULTIPOLYGON (((-71.091847478999966 42.317040814000052, -71.092232229999979 42.317366263000054, -71.092292312999973 42.317336219000026, -71.092372936999936 42.317296313000043, -71.09205822499996 42.317007958000033, -71.091893763999963 42.317034073000059, -71.091880949999961 42.317035485000076, -71.091868190999946 42.317037223000057, -71.091855516999942 42.31703929300005, -71.091847478999966 42.317040814000052)))"
98,1403517000,"42 HARWOOD ST, DORCHESTER 02124",BHA,BHA,,{94624727-0934-4A5E-BE53-220E70FD0CAD},BHA,3715.000000000000000,0.000766362625522,0.000000033029311,"MULTIPOLYGON (((-71.087996817999965 42.285376124000038, -71.088084110999944 42.285603689000027, -71.088216540999952 42.285575294000068, -71.088121637999961 42.285337094000056, -71.088098996999975 42.285344115000044, -71.087996817999965 42.285376124000038)))"
99,1802236000,"SAVANNAH AV, Mattapan",City of Boston,MOH,,{FD75CD5C-4712-4A4E-8EA6-4BA32E05384B},N A,4200.000000000000000,0.000907700786369,0.000000036131096,"MULTIPOLYGON (((-71.098685127999943 42.275573197000028, -71.098933706999958 42.275709624000058, -71.099010971999974 42.275635435000027, -71.098712682999974 42.275465846000031, -71.098631363999971 42.275543690000063, -71.098685127999943 42.275573197000028)))"
100,0106987000,"343 Saratoga Street, Boston, MA 02128",City of Boston,BPS,PJ Kennedy Elementary,{8E538428-7B8C-4549-959F-CE8FC0452AFD},BPS,54952.000000000000000,0.003102248967987,0.000000550493316,"MULTIPOLYGON (((-71.030419007999967 42.37813710000006, -71.02952358899995 42.378473195000026, -71.029854314999966 42.378960769000059, -71.030757704999985 42.378622802000052, -71.030588049999949 42.378379507000034, -71.030419007999967 42.37813710000006)))"
101,1100722000,"107 109 CENTRE ST, HP/Egleston",City of Boston,MOH,,{7F7956B4-9EA9-4905-AE9C-76D39DC43C9D},N A,6234.000000000000000,0.001138958318670,0.000000061684915,"MULTIPOLYGON (((-71.095886273999952 42.327522870000053, -71.095794834999936 42.327648532000069, -71.096191823999959 42.327790314000026, -71.096272835999969 42.327663157000075, -71.095886273999952 42.327522870000053)))"
102,1400413000,"68  LAREDO ST, DORCHESTER 02121",City of Boston,BPS,Frederick School Play Area,{96108A7E-1C7B-4848-B862-F88B42210E9F},BPS,72122.000000000000000,0.003995933391845,0.000000748746305,
103,1400728001,"GENEVA AV, DORCHESTER 02121",City of Boston,BPL,Grove Hall Branch parking lot,{9305BF88-AF21-4357-98AC-DFC279355DCE},BPL,1497.000000000000000,0.000522831717746,0.000000015116523,"MULTIPOLYGON (((-71.081493050999939 42.308075397000039, -71.081650201999935 42.308149374000038, -71.081696754999939 42.30808283600004, -71.081545851999977 42.307997147000037, -71.081501905999971 42.308062273000075, -71.081493050999939 42.308075397000039)))"
104,1401283000,"24 MT BOWDOIN TE, Four Corners Codman Sq",City of Boston,MOH,,{5A31F96D-D2E8-4F3D-8BA3-9628AAF6DD3A},N A,6722.000000000000000,0.001046321967625,0.000000064992752,"MULTIPOLYGON (((-71.075602422999964 42.303743303000033, -71.075727391999976 42.303776945000038, -71.07574378399994 42.30373927100004, -71.075826375999952 42.30350375900008, -71.075663549999945 42.303440611000042, -71.075553786999933 42.303603643000031, -71.07548103299996 42.303710581000075, -71.075602422999964 42.303743303000033)))"
105,1400147000,"CEYLON ST, DORCHESTER 02121",City of Boston,BPRD,Ceylon Park I,{D8023A11-C0E7-45D8-A3F2-E1BC75D3B583},BPRD,175081.000000000000000,0.008122211032578,0.000001797633197,
106,1812162000,"152 Reservation Road,  HYDE PARK 02136",City of Boston,BPRD,Reservation Road Park,{6E21A93D-9514-47E5-97BC-6895F556DC10},BPRD,126290.000000000000000,0.005329187893339,0.000001273170931,
107,1403535000,"33 WINSTON RD, DORCHESTER 02124",BHA,BHA,,{E4B00E44-BE75-4EEA-ADBF-47C2943D9678},BHA,4113.000000000000000,0.000837573019879,0.000000042283170,"MULTIPOLYGON (((-71.087621508999973 42.28524987000003, -71.087710845999936 42.285464451000053, -71.087864649999972 42.285417614000039, -71.087903488999984 42.28540558800006, -71.087780531999954 42.285202207000054, -71.087735361999933 42.285217002000024, -71.087693195999975 42.285229382000068, -71.087650694999979 42.285242083000071, -71.087621508999973 42.28524987000003)))"
108,1201780000,"8 KENSINGTON ST, Roxbury, MA 02119",BPDA,BPDA,,{296CD772-0EFD-4D96-B4D9-E2D1E70C3928},N A,1683.000000000000000,0.000674118075313,0.000000013024662,"MULTIPOLYGON (((-71.090461633999951 42.320711199000073, -71.090734301999987 42.320834049000041, -71.09074690999995 42.320824728000048, -71.09052337299994 42.320658795000043, -71.090512479999973 42.320668039000054, -71.090461633999951 42.320711199000073)))"
109,1301189000,"260 QUINCY ST, DSNI/Blue Hill",City of Boston,MOH,,{DF19C64B-2896-46E6-A6DA-BC9D5B778149},N A,3540.000000000000000,0.000784340645813,0.000000036684418,"MULTIPOLYGON (((-71.071996327999955 42.312282803000073, -71.07215004699998 42.312326417000065, -71.07222853199994 42.312098069000058, -71.072076213999935 42.312069189000056, -71.071996327999955 42.312282803000073)))"
110,1102534010,"49 63 UNION AV, JAMAICA PLAIN 02130",City of Boston,BPRD,English H.S. Athletic Fields,{D2AB8C8C-1D28-4586-B9D3-5455E34DEC89},BPRD,233360.000000000000000,0.007611232737511,0.000002399801077,"MULTIPOLYGON (((-71.108822152999949 42.307321553000065, -71.107519772999979 42.306583308000029, -71.106521733999955 42.307593369000074, -71.107339101999969 42.308054798000057, -71.107440650999933 42.308112440000059, -71.107016969999961 42.308548914000028, -71.10748502499996 42.308792065000034, -71.108079247999967 42.307911346000026, -71.108297437999965 42.30772348000005, -71.108682535999947 42.307871141000078, -71.108988920999934 42.307416082000032, -71.108822152999949 42.307321553000065)))"
111,1103019000,"20 Child Street, Boston, MA 02130",City of Boston,BPS,Margarita Muniz Academy   Mission Hill K 8,{9A035636-084A-485B-92BD-77A7567E6EFE},BPS,181714.000000000000000,0.005874749785339,0.000001821511023,"MULTIPOLYGON (((-71.114609547999976 42.30675950300008, -71.112697644999969 42.30693932500003, -71.112812996999935 42.307833694000067, -71.114836193999963 42.307682406000026, -71.114796584999965 42.307385391000025, -71.114781549999975 42.307278429000064, -71.114769200999945 42.307201833000079, -71.114687610999965 42.307209385000078, -71.114654412999982 42.30701805800004, -71.114609547999976 42.30675950300008)))"
112,1403515000,"50 HARWOOD ST, DORCHESTER 02124",BHA,BHA,,{1CC72B71-AB44-4201-93C8-7FE745CC13C5},BHA,4107.000000000000000,0.000810911926198,0.000000035419907,"MULTIPOLYGON (((-71.088276752999946 42.285288084000058, -71.088380431999951 42.285537649000048, -71.088505396999949 42.28551040800005, -71.088401674999943 42.285248479000074, -71.088276752999946 42.285288084000058)))"
